-1.184307638013185304e+01 1.347545004936025492e+01 -3.166412832218665763e+00
6.569655786210787385e-01 -8.808564836641487261e+00 -8.300494387861737655e-01
-1.428494202926222023e+01 -5.038090295468609092e+00 -6.673516333115527388e+00
-1.220475492768573922e+00 8.757590329108243310e+00 8.850761562670631521e-01
-1.343552599069524867e+01 1.109465779221235904e+00 -3.609911946553341799e+00
-1.415234474093153416e+01 1.038854354758208665e+01 -3.819194766428481547e+00
1.302824696050773134e+01 -8.338400567565868116e+00 1.896381158684303569e+00
9.607721035833638012e+00 -8.919688225737409937e+00 -1.901885366547924061e-01
1.741038973428281267e+01 -2.080803384583301163e+00 5.359092061489231007e+00
1.448460260302298686e+01 6.888151052967677046e-01 4.985294597508241665e+00
1.681657813055001327e+01 -2.299947064802436714e+00 5.938155219702679233e+00
1.119032695337601169e+01 -9.811614758534583203e+00 9.207548999709209703e-01
-8.700572036906386586e+00 9.823482330367230730e+00 -5.480317846147834127e-01
-8.528099933870258553e+00 -2.659327499453342458e+00 -2.250019073365102429e+00
1.108793203802673233e+01 -5.317939154883878139e+00 1.308984518599182190e+00
-1.383608772785289354e+01 -3.248135967123604306e-01 -5.264972911256493582e+00
2.363103467816587422e+00 -3.603742362329593441e+00 2.333875786007549635e+00
1.209821868506116971e+01 5.961960244810691201e-01 3.873860777346192830e+00
1.215845241009027866e+01 -5.703672110936194528e+00 1.765106409079037597e+00
-1.091231860968946421e+01 1.471054178958330905e+00 -2.964903586863265605e+00
-8.396395834955026061e+00 1.497348709085575269e+00 -4.576067218815860205e-01
1.548089307407704851e+01 -1.291538872037773178e+00 5.545604425055626230e+00
-7.469933225505893254e-03 -1.851521327019688190e+00 -1.795613031398152204e+00
1.002169419951019869e+01 -1.825901745315447133e+00 1.728715812268864171e+00
1.706592395085612068e+01 -1.528010760466230078e+00 5.207333428547608278e+00
-1.316343366004674387e+01 2.837352562863336480e+00 -4.650889737886910957e+00
-1.006344917141655415e+00 9.466163520912698193e-01 2.082577938373128212e+00
-1.218678963329406173e+01 8.105140437893282312e-01 -4.764806862003336363e+00
5.018723533280059490e-01 3.598625681244159713e-01 -1.147844089067970641e+00
-3.124449906884900319e+00 1.208988237589154657e+01 3.645513006991379923e-01
9.890571407075404053e+00 -3.054523777629190917e+00 1.518596655220083358e+00
-9.286423529463830207e+00 -4.666229025401944952e+00 -3.514740281635174490e+00
-1.362399212635531143e+01 3.049670619752955947e+00 -4.696150801198524682e+00
-1.054461575211039559e+01 -2.533504470383926233e+00 -3.260893947418881833e+00
-1.060761403556634441e+01 1.176762199974324830e+01 -2.793642890031278636e+00
-1.547803961146921647e+00 9.137723155104238160e+00 1.313782186950483322e+00
1.141387000169312138e+01 1.313870381925933906e+01 7.899632560442345408e+00
-8.132176688744126025e+00 -6.028658290616670801e-01 -1.589274091361775998e+00
-1.263388713231340255e+01 -4.937117877119846732e+00 -6.311682819115938869e+00
8.128709161073347289e+00 -6.642543772311926276e-01 1.641644783116744222e+00
-3.161881899632696946e+00 -5.638330661566651081e+00 -3.032691789221758416e+00
7.963930373290282638e+00 1.347355681572272701e+01 5.960626394515515791e+00
-3.782996970526617542e+00 -7.739997417914911360e+00 -4.884940372017728905e+00
1.747674578032346915e+01 -2.698610557909842278e+00 5.007671877560018636e+00
-8.318029188863812484e-01 -7.589851330895410086e+00 -5.173524002981981784e-01
8.006522731158417727e+00 -7.636181473007080278e+00 1.390282182087523521e+00
-3.818960415257401486e+00 -4.862258371066878304e+00 -3.213072768729122952e+00
1.546147880552823928e+01 6.982920446357888444e+00 8.086685523682707100e+00
-1.020340639975683850e+01 6.399199250316057741e-01 -2.835827168374684959e+00
6.051057736336630244e-01 -1.062420164451173932e+01 -1.531240297316827315e+00
-1.085176778275354437e+01 7.461349255697384386e+00 -4.730474423235387249e+00
-8.777726028741016151e+00 -3.566118346446311982e+00 -2.616082975362430840e+00
-8.440854883296512456e-01 -7.226862387927694975e+00 -4.435809825188589128e-01
-1.487243340802893776e+01 -5.000885348418574239e+00 -6.884082448744249128e+00
-1.227920832392605632e+01 -4.482228418008046944e+00 -6.426554987163530797e+00
1.399589278080604160e+01 -1.576416853397945239e+00 3.905021424939983721e+00
-8.660880912169902635e-01 6.558421319536798855e+00 7.262480418297452278e-01
1.500410852300195508e+01 5.774255156019940660e-01 5.387737455215736659e+00
-1.243063353517649183e+01 -5.533489267838816339e+00 -4.975733025017513356e+00
-1.100526523903487153e+01 -5.363874891831582836e+00 -4.424842361090906451e+00
1.302528012905735544e+01 -8.331618396910691615e+00 3.286236836604707001e+00
-8.108347873194706068e+00 -5.058264309742588338e+00 -3.010530127455824267e+00
-1.435156853981443525e+01 7.602612211853014834e+00 -4.248418439235160271e+00
5.653869813485759899e+00 -6.708897958472296530e+00 9.556112281610578130e-01
-7.905204153490210217e+00 -5.217017638765700793e-01 -1.382169697408262010e+00
7.956552673162292422e+00 9.945914011112087394e+00 6.178622164726651711e+00
-2.876421629016685966e+00 1.226454931466948217e+01 5.794324191047773853e-01
-7.945341258915781246e+00 -3.164396518845511430e-01 -1.270097564609368179e+00
-4.183212730201648633e+00 -5.851625798940885304e+00 -4.048529957658484335e+00
-1.119110438988685452e+01 -5.247386795069568954e+00 -6.949845777513332656e+00
1.333347633818753941e+01 -8.641345468419247666e+00 3.309177345292513728e+00
9.856901502425328587e+00 1.292665010701139749e+01 6.530782522097125842e+00
1.325494937835752296e+01 -8.457058815118967843e+00 2.843789352684524374e+00
1.077697113278413710e+01 -3.281764454108579532e+00 1.816843119159058162e+00
-1.369923705542791659e+01 1.350313347583261958e+01 -3.941040488243684248e+00
1.436074454645097909e+01 -3.529330442867601558e+00 4.238542132048491062e+00
-1.024653340719579447e-01 -8.040863339079720618e+00 -2.195906402941873115e+00
1.236002898377141435e+01 -8.170623918595126156e+00 2.128970879643115044e+00
7.675377631833384395e-01 -9.812812657553493523e+00 -3.011089722777030797e+00
-9.529535868753867822e-01 -5.871482686954974106e+00 1.242195232539829997e-01
1.325495002135158806e+01 -8.457047188257750037e+00 2.843791068308818115e+00
9.492119662128352786e+00 -9.993606934060723646e+00 2.418552944034277064e-01
-1.449651843389398387e+01 1.180010617228691938e+00 -4.506838699950852067e+00
1.699583327984986880e+01 -4.528558383997459913e+00 5.126743868647432478e+00
1.050909025180561684e+01 -9.715155833198746649e+00 8.793355858619369414e-01
-3.046511856107548599e+00 -6.993773576060767105e+00 -3.550332047190527529e+00
-7.991984439461773171e+00 -9.654059731074676742e-02 -1.653131934194809194e+00
1.276783150732229544e+01 -8.036093519354691850e+00 1.741494857392799522e+00
1.416073534098247499e+01 -1.582648624645354996e-01 4.705440144436112249e+00
1.081231011933178543e+01 -9.241325567448846812e+00 1.610781946574816326e+00
-1.894042936813214340e+00 -3.239502722639285626e+00 9.773460754384668547e-01
1.311877599322177090e+01 -8.561732259453910032e+00 2.777947449973976024e+00
2.340530738511973574e+00 -3.852312065980379785e+00 1.487628679448344871e+00
1.192658766609352661e+01 -8.560764239508037221e+00 1.483010171881120609e+00
2.401254239793437772e+00 -3.708249864699273424e+00 2.259842225099554014e+00
8.897909595041863184e+00 -1.386066051940854749e+00 1.612858247503019760e+00
-3.904279378550857160e+00 1.008018913041317610e+01 1.814918461788774251e-01
-1.237659350400717706e+01 8.764956967910427110e+00 -3.693665576486904634e+00
2.488583667979585579e-01 -2.692670243191013668e+00 1.556243989855172982e+00
1.126824116888483474e+01 -3.045391005077395796e+00 1.875106801544818014e+00
-5.528257018721713933e-01 -3.010706542466068392e-01 1.747269956909147437e+00
-8.769526241174910197e+00 1.710157990702573905e+00 -8.657508285874738752e-01
-8.278399244086655173e+00 8.483356774072722928e+00 -3.708763002003138687e-01
-1.226978267325977079e+01 1.487636240892659112e+00 -4.677955220432345129e+00
-9.264972774943066369e+00 8.899819557217027111e+00 -2.006123590598912543e+00
-2.872426762958389723e+00 1.206297056711038884e+01 1.429287501962487106e+00
1.641966099120338285e+01 -2.635617986011958624e+00 4.472022816549329427e+00
-6.701126135685756546e-01 -8.291091887508288849e+00 -3.028713767049498795e+00
-2.803370284741149021e+00 1.183197759170690766e+01 5.638114461411123379e-01
-1.982171376630161186e+00 1.322657244229410445e+01 1.581548987804664685e+00
1.724480212481610053e+01 -1.743339472552737801e+00 5.521020127699165947e+00
-1.150335057925330595e+01 -3.759971685028891564e+00 -6.507515689829038941e+00
1.757171218352379682e+01 -2.803195059146274204e+00 5.447147221643031223e+00
-1.163404581663196602e+01 5.167129227732474739e+00 -5.329303654759528719e+00
-1.466594373589172484e+01 1.074531584448155552e+00 -5.081728065687515894e+00
-8.692090155691110098e+00 -8.116922279059402001e+00 -2.636534065874013955e+00
-1.767006815950301180e+00 -8.772790862448980320e+00 -3.514863855434990025e+00
-1.046477129556958374e+01 1.146768756150586821e+00 -2.346828443570927014e+00
-9.933526748637495629e+00 -4.445243440125270062e+00 -3.829920316463627739e+00
8.326684524074030591e+00 -2.795784310007042861e-01 2.134871751523244487e+00
